1.84543,4.71781,15.4584
1.86086,3.98056,15.1853
1.78424,4.26394,15.4231
2.12471,4.18302,17.1965
1.95279,3.26361,15.9887
2.04697,3.87584,15.522
1.84501,3.84874,15.5318
1.82113,4.81731,15.5543
1.68756,4.38092,16.3334
1.78269,5.09694,16.0101
1.67832,4.28656,16.6481
1.75404,4.41581,15.5333
1.99239,4.00834,15.2241
2.08631,3.41588,15.5789
1.94506,4.03857,15.0094
1.95036,4.07112,15.0461
1.81985,4.02625,15.4384
1.84581,3.13709,17.6006
2.21464,3.93528,17.9493
2.15267,3.10649,16.0902
2.15481,2.88609,16.2955
2.20153,3.4866,16.8129
2.44286,2.42859,18.9124
2.23183,4.9774,21.2208
1.95207,2.28753,19.2505
2.20333,4.11415,18.246
2.03851,2.50455,17.6145
1.92171,3.47116,15.7042
2.05556,4.08948,15.9846
1.91337,3.49138,15.7237
2.07454,3.94907,15.937
2.15364,3.91387,16.9489
2.04792,3.34417,15.4887
2.0464,3.6382,15.3436
1.93094,3.93312,14.9858
1.89809,4.35503,15.1071
1.79438,4.4367,15.2336
1.79229,5.04271,15.9226
1.86567,4.81541,15.7899
1.87176,5.39733,17.6586
2.06973,4.24518,16.5508
1.89215,3.51992,15.8441
1.85903,4.86492,15.867
1.91563,3.17184,16.6163
2.08194,4.28992,16.8498
1.96604,4.24737,15.356
1.85332,4.16935,15.0548
1.84325,4.32016,15.0534
1.7637,4.75277,15.4463
1.83548,4.30158,15.0779
2.03379,4.66034,17.2659
1.88942,3.60432,15.6599
1.94912,4.49418,15.7136
1.91103,3.57306,15.5511
2.23427,3.19393,16.8897
2.06071,2.8263,16.4866
2.21098,2.46573,17.0969
2.33885,2.55531,17.8028
2.36418,2.2252,18.149
2.15197,2.57385,16.8519
